AllocationUUID,SourceNum,WebLink,AllocationOwner,OwnerClassificationCV,State,ContractorName,success
AZwr_WR587064,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR587065,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR587066,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR587067,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR587068,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR587585,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589264,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589410,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589411,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589412,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589413,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589414,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589415,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589416,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589417,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589418,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589419,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589420,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589421,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589422,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589423,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589424,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589425,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589503,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589504,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589505,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589506,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589625,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589626,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589627,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589628,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589629,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589630,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589631,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589632,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR589633,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR590184,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR592082,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR627013,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR638701,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR701516,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Salt River Valley Water Users Association,Private,AZ,Salt River Valley Water Users Association,1
AZwr_WR800490,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR800491,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR902988,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR902989,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR902990,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR902991,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR902992,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR902994,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Central Arizona Water Conservation District,Private,AZ,Central Arizona Water Conservation District,1
AZwr_WR910497,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR911827,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR911828,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR911829,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR911830,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR915411,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR916370,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR916441,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919096,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919097,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919282,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919934,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919935,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919944,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919945,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
AZwr_WR919946,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Bureau Of Reclamation,Bureau Reclamation (USBR),AZ,Bureau of Reclamation,1
CAwr_WRA005941,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRA017311,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Madera Irrigation District,WaDE Blank,CA,Madera Irrigation District,1
CAwr_WRA020245,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRA025176,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Solano Irrigation District,WaDE Blank,CA,Solano Irrigation District,1
CAwr_WRA025516A,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRA025829,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRA027893,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC000341,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC002675,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC002676,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC002677,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC002678,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC002679,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC002680,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004768,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004769,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004770,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004771,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004772,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004773,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004774,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004775,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004776,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004778,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004779,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004780,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004781,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004782,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004783,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004784,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004785,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004786,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004787,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004788,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004789,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004790,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004791,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004792,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004793,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004794,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004795,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
CAwr_WRC004796,2 - ReclamationDams,https://www.arcgis.com/apps/mapviewer/index.html?layers=1df76b35789f448094cec79c53c42555,Contra Costa Water District,WaDE Blank,CA,Contra Costa Water District,1
