OID_,STATION_ID,SYSTEM,NAME,Latitude,Longitude,X_UTM,Y_UTM
505,5031.000000000000000,LOWER BEAR RIVER,58  TODD BALLARD,41.830194748000054,-111.940760652999984,421882.234999999986030,4631350.268000000156462
506,10513.000000000000000,LOWER BEAR RIVER,60A GOSSNER FARMS,41.852354814000080,-111.887222854999948,426353.356000000028871,4633763.338000000454485
507,10458.000000000000000,LOWER BEAR RIVER,A12A KING IRRIGATION/BRAD REESE,41.808731643000044,-111.894542585999943,425695.309999999997672,4628926.288999999873340
508,1686.000000000000000,LOWER BEAR RIVER,"EX1 PRESTON, SAUNDERS, JOHNSON",41.790825470000073,-111.909384829999965,424441.385999999998603,4626951.167999999597669
509,1687.000000000000000,LOWER BEAR RIVER,EX2 BILL LINDLEY,41.831795978000059,-111.886019222999948,426429.721000000019558,4631479.714999999850988
510,1688.000000000000000,LOWER BEAR RIVER,EX3 GARTH BENSON,41.830841572000054,-111.974102027999947,419114.423999999999069,4631452.940999999642372
511,1682.000000000000000,LOWER BEAR RIVER,T01 LEE REESE,41.805239882000080,-111.894743171999949,425674.612000000022817,4628538.783999999985099
512,1683.000000000000000,LOWER BEAR RIVER,T02 LEE REESE,41.811042385000064,-111.896586225999954,425528.228999999992084,4629184.611999999731779
513,1684.000000000000000,LOWER BEAR RIVER,T03 TOM REESE,41.811087183000041,-111.896685690999959,425520.018999999971129,4629189.672000000253320
514,1685.000000000000000,LOWER BEAR RIVER,T04 LEE REESE,41.801678601000049,-111.899511763999953,425274.342999999993481,4628147.521999999880791
515,1757.000000000000000,LOWER BEAR RIVER,T05 DARRELL KUNZLER,41.707632873000080,-111.854130170999952,428940.771000000007916,4617667.588000000454485
516,1767.000000000000000,LOWER BEAR RIVER,T06 GORDON RICKS,41.787478842000041,-111.925261350999961,423118.215000000025611,4626593.679999999701977
517,1758.000000000000000,LOWER BEAR RIVER,T07 HYER-JORGENSEN PUMP,41.943057111000030,-111.838060332999987,430532.702999999979511,4643792.849000000394881
518,1760.000000000000000,LOWER BEAR RIVER,T08 WILLIAM HARRIS (ZAN HARRIS),41.933814555000026,-111.844905542999982,429955.173000000009779,4642772.228000000119209
519,1768.000000000000000,LOWER BEAR RIVER,T09 SKIDMORE,41.910535366000033,-111.875346999999977,427405.058000000019092,4640212.889000000432134
520,1770.000000000000000,LOWER BEAR RIVER,T09A SPACKMAN FARM,41.919248750000065,-111.871540557999992,427730.575000000011642,4641177.109000000171363
521,1771.000000000000000,LOWER BEAR RIVER,T09B RITEWOOD INC (PREVIOUS: GORDON WEBB),41.907206202000054,-111.874818739999967,427445.098999999987427,4639842.809999999590218
522,4218.000000000000000,LOWER BEAR RIVER,T09C RUDY SERRANO,41.920172382000032,-111.865878003999967,428201.168000000005122,4641274.901999999769032
523,1772.000000000000000,LOWER BEAR RIVER,T10 SPACKMAN BROTHERS (PREVIOUSLY: W.D.C.I.),41.910609112000031,-111.874983020999991,427435.327999999979511,4640220.769000000320375
524,1773.000000000000000,LOWER BEAR RIVER,T11 GEDDES (COMBINED WITH T12),41.978743164000036,-111.810367529999951,432865.695999999996275,4647732.973000000230968
525,1774.000000000000000,LOWER BEAR RIVER,T12 HAMILTON (FORMERLY GEDDES),41.978743164000036,-111.810367529999951,432865.695999999996275,4647732.973000000230968
526,1775.000000000000000,LOWER BEAR RIVER,T13 PEARSON,41.991449154000065,-111.840359592999960,430394.813000000023749,4649167.658999999985099
527,1776.000000000000000,LOWER BEAR RIVER,T14 HOBBS,41.992522890000032,-111.833064568999987,431000.217000000004191,4649280.972000000067055
528,1777.000000000000000,LOWER BEAR RIVER,T15 ALLEN,41.979693489000056,-111.826036558999988,431568.596000000019558,4647850.887000000104308
529,1778.000000000000000,LOWER BEAR RIVER,T16 JOHN RICKS - DARRELL KUNZLER,41.775584646000027,-111.902012756999966,425036.175999999977648,4625252.583999999798834
530,1779.000000000000000,LOWER BEAR RIVER,T17 GORDON RICKS (LOGAN CITY),41.775877894000075,-111.892529874999980,425824.628000000026077,4625276.918999999761581
531,9671.000000000000000,LOWER BEAR RIVER,T18A LEIGH COWLEY,41.767930140000033,-111.921587878999958,423400.196999999985565,4624419.984000000171363
532,1781.000000000000000,LOWER BEAR RIVER,T19 LEE REESE,41.804448785000034,-111.886119219999955,426390.104999999981374,4628443.529000000096858
533,1782.000000000000000,LOWER BEAR RIVER,T20 BECKSTEAD,41.932136378000052,-111.933109936999983,422640.607000000018161,4642661.730999999679625
534,1769.000000000000000,LOWER BEAR RIVER,T21 BOYD LARSEN,41.970687781000038,-111.823043469999959,431806.951000000000931,4646848.599999999627471
535,1785.000000000000000,LOWER BEAR RIVER,T22 GENE LARSEN,41.963477365000074,-111.826263955999991,431532.391999999992549,4646050.599999999627471
536,1780.000000000000000,LOWER BEAR RIVER,T23A BENSON IRRIGATION - NICK GALLOWAY,41.767930140000033,-111.921587878999958,423400.196999999985565,4624419.984000000171363
537,9672.000000000000000,LOWER BEAR RIVER,T23B BENSON IRRIGATION - DARRELL KUNZLER,41.770845490000056,-111.914061807999985,424029.196999999985565,4624736.987999999895692
538,4221.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE01 ROYAL NORMAN,41.559238930000049,-112.110361138999963,407410.961999999999534,4601435.440000000409782
539,2578.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE02 CLIFFORD MCMURDIE,41.710051291000070,-112.115625165999973,407188.632999999972526,4618184.928999999538064
540,2573.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE03 EARL LEWIS PETERSEN,41.660033400000032,-112.116100650999954,407077.125999999989290,4612632.195000000298023
541,9334.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE03 EARL PETERSEN,41.660033400000032,-112.116100650999954,407077.125999999989290,4612632.195000000298023
542,2577.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE05 FRED SELMAN,41.727918863000070,-112.108191365999971,407832.619999999995343,4620160.703999999910593
543,2574.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE06 GARRY WORWOOD,41.591800264000028,-112.106947884999954,407741.941999999980908,4605046.847000000067055
544,3922.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE07 HOLMGREN & ANDERSON,41.633053465000046,-112.121826320999958,406561.434000000008382,4609642.950000000186265
545,2579.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE09 KENT BANGERTER (LOWELL PETERSON),41.646203865000075,-112.122968050999987,406485.351000000024214,4611104.202999999746680
546,9332.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE09 KENT BANGETER,41.640849440000068,-112.116181186999938,407042.842000000004191,4610502.390999999828637
547,2575.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE10 DOUG MCDONALD,41.675794265000036,-112.113575952999952,407309.941999999980908,4614379.324000000022352
548,2571.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE11 LYNN RICHARDS,41.797926833000076,-112.094729966999978,409051.148999999975786,4627919.121000000275671
549,3371.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE12 RANDY MARRIOTT,41.674456347000046,-112.118143925999959,406927.782999999995809,4614235.706000000238419
550,3921.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE13 JEREMY GONZALES (PREVIOUS: ROBERT GILBERT),41.542508206000036,-112.101309121999975,408142.112000000022817,4599568.285000000149012
551,2570.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE14 CRAIG AND STEVE ADAMS,41.781510311000034,-112.107462582999972,407969.831999999994878,4626109.992999999783933
552,9333.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE14 GARON ANDERSON,41.779110708000076,-112.114291139999978,407398.912000000011176,4625850.904000000096858
553,2572.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE15 W. EUGENE HANSEN,41.662831527000037,-112.118495252999992,406881.786000000021886,4612945.440999999642372
554,4107.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE20 CANADIAN GOOSE CLUB,41.473130834000074,-112.176967088999959,401726.594999999972060,4591949.074000000022352
555,4217.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE22 NEWEL CUTLER,41.614612041000044,-112.119190419999939,406754.418999999994412,4607592.655000000260770
556,4222.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE23 SHERIE RAE GORING,41.787613903000079,-112.106627338999942,408047.965000000025611,4626786.763000000268221
557,9816.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE26 BEAR RIVER CLUB,41.484041962000049,-112.226817053999980,397581.327999999979511,4593218.282999999821186
558,9822.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE26 BEAR RIVER CLUB - BROWNS - DISTANCE FROM TOP TO WEIR CREST,41.484041962000049,-112.226817053999980,397581.327999999979511,4593218.282999999821186
559,9817.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE26 BEAR RIVER CLUB - BROWNS - RIVER ELEVATION,41.484041962000049,-112.226817053999980,397581.327999999979511,4593218.282999999821186
560,9819.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE27 BEAR RIVER CLUB - KENDALL - BEAR RIVER CLUB ELEVATION,41.483219698000028,-112.234635053999966,396927.333999999973457,4593136.281999999657273
561,9823.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE27 BEAR RIVER CLUB - KENDALL - DISTANCE FROM TOP TO WEIR CREST,41.483219698000028,-112.234635053999966,396927.333999999973457,4593136.281999999657273
562,9820.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE27 BEAR RIVER CLUB - KENDALL - RIVER ELEVATION,41.483219698000028,-112.234635053999966,396927.333999999973457,4593136.281999999657273
563,9821.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE27 BEAR RIVER CLUB - KENDALL DIVERSION,41.483219698000028,-112.234635053999966,396927.333999999973457,4593136.281999999657273
564,9825.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE28 BEAR RIVER CLUB MALAD RIVER DIVERSION,41.661053544000026,-112.158527950999940,403546.197999999974854,4612792.071000000461936
565,9824.000000000000000,LOWER BEAR RIVER - BOX ELDER,BE28 BEAR RIVER CLUB UPSTREAM INFLOW AT SULFUR CREEK,41.567206182000064,-112.236701522999965,396888.259000000020023,4602463.162999999709427
566,3924.000000000000000,LOWER BEAR RIVER - BOX ELDER,US FISH AND WILDLIFE,41.576385066000057,-112.100002569999958,408299.000000000000000,4603328.000000000000000
567,3324.000000000000000,LOWER FREMONT RIVER,CAINEVILLE CANAL,38.294481826000037,-111.039873589999956,496514.234999999986030,4238489.317999999970198
568,3328.000000000000000,LOWER FREMONT RIVER,CAPITOL REEF NATIONAL PARK,38.277923417000068,-111.260334531999945,477230.821999999985565,4236683.332000000402331
569,4329.000000000000000,LOWER FREMONT RIVER,DURFEY BROS,38.100782519000063,-111.324861619999979,471518.047000000020489,4217046.327999999746680
570,3277.000000000000000,LOWER FREMONT RIVER,GARKANE POWER COMPANY,38.293587599000034,-111.435529204999966,461915.548999999999069,4238479.046000000089407
571,3327.000000000000000,LOWER FREMONT RIVER,HANKSVILLE CANAL,38.369923613000026,-110.742745142999979,522473.358999999996740,4246890.780000000260770
572,3285.000000000000000,LOWER FREMONT RIVER,HANKSVILLE IRRIGATION (SOUTH DITCH),38.369952930000068,-110.771589437999978,519953.668000000005122,4246887.404000000096858
573,3315.000000000000000,LOWER FREMONT RIVER,JOHN T. ALEXANDER - ACCOUNT #2,38.285354020000057,-111.428314515999944,462542.217999999993481,4237562.514999999664724
574,3317.000000000000000,LOWER FREMONT RIVER,JOHN T. ALEXANDER - ACCOUNT #4 NEAR LODGE,38.283861900000034,-111.426439180999978,462705.465000000025611,4237396.194000000134110
575,3293.000000000000000,LOWER FREMONT RIVER,JOHN T. ALEXANDER - ACCOUNT #5A HOME,38.280920412000057,-111.423060989999954,462999.423000000009779,4237068.455000000074506
576,3334.000000000000000,LOWER FREMONT RIVER,LURTON J. KNEE,38.176176597000051,-111.193861789999971,483021.231000000028871,4225379.583999999798834
577,4443.000000000000000,LOWER FREMONT RIVER,LUVA JENSEN,38.289721482000061,-111.431593020999969,462257.753000000026077,4238048.453999999910593
578,4442.000000000000000,LOWER FREMONT RIVER,NAVAJO TRAILS ADVENTURE CAMP INC,38.307604620000063,-111.516017611999985,454885.772999999986496,4240070.576999999582767
579,3915.000000000000000,LOWER FREMONT RIVER,"SIMS, FORREST T OR MONA R",38.291349594000053,-111.050118484999985,495618.180999999982305,4238142.208999999798834
580,3323.000000000000000,LOWER FREMONT RIVER,TORREY CANAL,38.306698074000053,-111.439721407999969,461555.874000000010710,4239935.500000000000000
581,3913.000000000000000,LOWER JORDAN RIVER,21ST SOUTH DAM (SURPLUS CANAL),40.726788215000056,-111.926536683999984,421756.440000000002328,4508840.797000000253320
582,8943.000000000000000,LOWER JORDAN RIVER,5TH NORTH GAGING STATION,40.780331263000051,-111.938179220999984,420836.771999999997206,4514794.887000000104308
583,3251.000000000000000,LOWER JORDAN RIVER,AMBASSADOR CUT,40.826848362000078,-112.015744129999973,414351.521000000007916,4520031.570000000298023
584,3739.000000000000000,LOWER JORDAN RIVER,AT 17TH SOUTH,40.733635085000060,-111.923296064999988,422038.101000000024214,4509597.961000000126660
585,8941.000000000000000,LOWER JORDAN RIVER,BRIGHTON CANAL,40.672163240000032,-111.908619454999950,423206.830000000016298,4502761.297000000253320
586,8942.000000000000000,LOWER JORDAN RIVER,CITY CREEK INFLOW,40.771665962000043,-111.925873878999994,421864.966000000014901,4513821.941999999806285
587,3254.000000000000000,LOWER JORDAN RIVER,CUDAHEY LANE,40.841711561000068,-111.951427435999960,419792.818000000028405,4521620.638000000268221
588,5138.000000000000000,LOWER JORDAN RIVER,GOGGIN DRAIN (SURPLUS CANAL),40.793144243000029,-112.012918856999988,414546.523999999975786,4516287.372999999672174
589,575.000000000000000,LOWER JORDAN RIVER,HUSTED DAM (SURPLUS CANAL),40.816677925000079,-112.011317608999946,414711.750999999989290,4518898.247000000439584
590,3358.000000000000000,LOWER JORDAN RIVER,NORTH POINT CONSOLIDATED CANAL,40.765969300000052,-111.966988344999947,418388.231000000028871,4513227.002999999560416
591,5156.000000000000000,LOWER JORDAN RIVER,PAST HUESTED DAM (SURPLUS CANAL),40.817211185000076,-112.011436313999980,414702.423000000009779,4518957.559000000357628
592,3398.000000000000000,LOWER SAN PITCH RIVER,NINE MILE RESERVOIR,39.193084629000055,-111.676045689999967,441620.168000000005122,4338420.747999999672174
593,2871.000000000000000,LOWER SAN PITCH RIVER,OLD FIELD DIVERSION (SEC.26),39.138618950000080,-111.778837009999961,432691.489999999990687,4332447.571000000461936
594,4435.000000000000000,LOWER SAN PITCH RIVER,PETTYVILLE CANAL BELOW GUNNISON RES,39.203220976000068,-111.711567486999968,438561.434999999997672,4339569.120000000111759
595,3395.000000000000000,LOWER SAN PITCH RIVER,SIX MILE CREEK,39.201999172000058,-111.658330205999960,443157.210000000020955,4339398.792999999597669
596,3487.000000000000000,LOWER SAN PITCH RIVER,TWELVE MILE CREEK GOING BY MAYFIELD,39.108858019000024,-111.669613750999986,442106.639000000024680,4329069.536000000312924
597,4300.000000000000000,LOWER SAN PITCH RIVER,TWELVE MILE CREEK TO HIGHLAND CANAL,39.145529309000040,-111.733599124999955,436607.331000000005588,4333181.879999999888241
598,2899.000000000000000,MILL CREEK (MOAB),"C. YOUNG, NATURE CONSERVANCY, W. STEVENS",38.572597472000041,-109.561066926999956,625349.793999999994412,4270329.882000000216067
599,2891.000000000000000,MILL CREEK (MOAB),GCWCD - CEMETARY WELL,38.561208939000039,-109.529176731999939,628148.189000000013039,4269110.078999999910593
600,3946.000000000000000,MILL CREEK (MOAB),GCWCD - DELOY LANCE WELL,38.561182091000035,-109.527042584999947,628334.185999999986961,4269110.077999999746680
601,3944.000000000000000,MILL CREEK (MOAB),GCWCD - HOWARD LANCE WELL,38.559468653000067,-109.528374401999940,628221.189000000013039,4268918.076999999582767
602,2884.000000000000000,MILL CREEK (MOAB),GCWCD - KEN`S LAKE,38.483499565000045,-109.408283529999949,638830.984999999986030,4260662.065999999642372
603,8207.000000000000000,MILL CREEK (MOAB),GCWCD - KEN`S LAKE (MONTHLY RECORDS),38.483499565000045,-109.408283529999949,638830.984999999986030,4260662.065999999642372
604,2892.000000000000000,MILL CREEK (MOAB),GCWCD - SCHUMAKER WELL #1 (UPPER),38.562287043000026,-109.515359397999987,629350.167999999946915,4269249.076999999582767
605,2894.000000000000000,MILL CREEK (MOAB),GCWCD - SCHUMAKER WELL #3 (LOWER),38.561027936000073,-109.521249947999991,628839.177000000025146,4269101.076999999582767
606,2897.000000000000000,MILL CREEK (MOAB),"GCWCD, DESERT PARNERS LLC",38.508792027000027,-109.290681639999946,649036.790000000037253,4263652.776999999769032
607,8434.000000000000000,MILL CREEK (MOAB),HORSE CREEK - COLLARD RIGHT,38.490433052000071,-109.297031861999983,648520.783000000054017,4261605.162999999709427
608,9505.000000000000000,MILL CREEK (MOAB),HORSE CREEK - MOAB IRR CO,38.490050181000072,-109.297969553999962,648439.785000000032596,4261561.161999999545515
609,9654.000000000000000,MILL CREEK (MOAB),HORSE CREEK TOTAL FLOW - COMMISSIONERS READING,38.490433052000071,-109.297031861999983,648520.783000000054017,4261605.162999999709427
610,2890.000000000000000,MILL CREEK (MOAB),JANIE WALKER,38.561490469000034,-109.520769908999966,628880.177000000025146,4269153.077999999746680
611,9758.000000000000000,MILL CREEK (MOAB),MILL CREEK ABOVE SHELEY TUNNEL (USGS),38.479990767000061,-109.400681895999980,639500.805999999982305,4260284.184000000357628
612,9759.000000000000000,MILL CREEK (MOAB),MILL CREEK BELOW SHELEY TUNNEL (USGS),38.485490586000026,-109.410952003999967,638594.412000000011176,4260878.990000000223517
613,9508.000000000000000,MILL CREEK (MOAB),MOAB IRR CO DIVERSION 1,38.562568884000029,-109.529114576999973,628151.189000000013039,4269261.080000000074506
614,5230.000000000000000,MILL CREEK (MOAB),MOAB IRR CO DIVERSION 2,38.562389712000027,-109.529198569999949,628144.189000000013039,4269241.080000000074506
